1865	"<img src=""E69691.png"" />"	speckled			斑	むら	uneven; irregular; speckled; mottled	speckled, king, jewel, ball, sentence, plaid, kilt, Billy Connolly, king2, jewel2, ball2	Ball . . . plaid . . . ball.		12	Wolverine was easily able to join the squad (#1229) when he was seen wearing a top hat speckled with jewels on the sides. (thanks mantixen).	Tenacious D (the two kings) speckled the death row inmate from both sides with their pearl juice.	斑	むら【斑】uneven; irregular; speckled; mottled / erratic; inconsistent / fickle; capricious; fitful<br/>ぶち; まだら; はん; ふ; ふち; もどろ【斑】spots; speckles; mottles / speckled; spotted<br/>はんてん【斑点】speck; fleck<br/>はんもん【斑文】speckles; spotted pattern<br/>しはん【死斑】postmortem lividity<br/>はんみょう; ハンミョウ【斑猫】tiger beetle (esp. the Japanese tiger beetle, Cicindela japonica) / blister beetle; oil beetle<br/>そばかす; ソバカス【蕎麦滓】freckles / buckwheat chaff<br/>とらふ【虎斑】tiger's stripes<br/>はくはん【白斑】white or bright spot; vitiligo<br/>もうこはん【蒙古斑】Mongolian spot; Mongolian blue spot; congenital dermal melanocytosis<br/>いかる; いかるが; はんきゅう; イカル【斑鳩】Japanese grosbeak (Eophona personata)<br/>しはん【紫斑】purple spot<br/>ふいり【斑入り】variegated; spotted<br/>うぐい; ウグイ【石斑魚】Japanese dace (Tribolodon hakonensis)	45	ハン	ふ, まだら	2556	1662	0	[sound:RTK1_keyword_jp_1865..mp3]	[sound:RTK1_keyword_en_1865.mp3]
1866	"<img src=""E69689.png"" />"	adjusted			一斉に	いっせいに	simultaneously; all at once	adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers	<i>Plaid</i> . . . <i>fenceposts</i> . . . <i>two</i>. Do not confuse with <i>just so</i> (Frame 414).		8	The Scotsman goalkeeper adjusted himself. He reached down and adjusted the two things between his skinny fencepost legs.	The manager climbed a ladder and adjusted the sentence on the sign…　RTK2:　セイ　斉唱　せいしょう(homophony)…　　　　　　　　　　　　Mixed Group (ｻﾞｲ): 剤1730　(ｻｲ): 済1731　斎1732.	斉	いっせい【一斉】simultaneous; all at once<br/>せいしゃ【斉射】volley; fusillade<br/>せい【斉】Qi (kingdom in China during the Spring and Autumn Period and the Period of the Warring States); Ch'i<br/>せいしょう【斉唱】singing or chanting in unison<br/>きんせい【均整】symmetry; balance; proportion; uniformity<br/>せいせい【整斉】symmetrical	45	セイ, サイ	そろ.う, ひと.しい, ひと.しく, あたる, はやい	1729	1265	1	[sound:RTK1_keyword_jp_1866..mp3]	[sound:RTK1_keyword_en_1866.mp3]
1867	"<img src=""E589A4.png"" />"	dose			錠剤	じょうざい	pill; lozenge; tablet	dose, adjust, adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers, sword, sabre, saber	<i>Adjust</i> . . . <i>saber</i>. Think of this as a <b>dose</b> of medicine.		10	When my medicine dose is way too large, I adjust it by cutting it into smaller pieces with my saber.	We had to adjust his dose slightly, after he went on a rampage with a sabre.	剤	ざい【剤】medicine; agent; (chemical) substance; drug; dose<br/>かくせいざい【覚せい剤】stimulant (e.g. psychoactive drugs like methamphetamine, ritalin, etc.)<br/>じょうざい【錠剤】pill; lozenge; tablet<br/>せんざい【洗剤】detergent; washing material<br/>やくざい【薬剤】medicine; drug<br/>えいようざい【栄養剤】nutrient<br/>やくざいし【薬剤師】chemist; pharmacist; apothecary<br/>げざい【下剤】laxative<br/>はいざい【配剤】compounding of medicine; dispostion (of heaven)<br/>げねつざい【解熱剤】fever medicine; antipyretic; antifebrile<br/>ちょうざい【調剤】making up a prescription; dispensing medicine; preparing medicine<br/>ようざい【溶剤】solvent; solution; flux / hot charge<br/>さっそざい【殺鼠剤】rat poison<br/>せいざい【製剤】formulation (of pharmaceuticals); preparation; pharmaceutical production<br/>きょうしんざい【強心剤】cardiotonic drug<br/>きょうせいざい【強精剤】aphrodisiac; tonic<br/>てつざい【鉄剤】(medicinal) iron preparations<br/>とざい【吐剤】emetic<br/>にゅうざい【乳剤】emulsion<br/>ぞうけつざい【増血剤】blood-forming medicine; hematopoietics	45	ザイ, スイ, セイ	かる, けず.る	1730	1374	1	[sound:RTK1_keyword_jp_1867..mp3]	[sound:RTK1_keyword_en_1867.mp3]
1868	"<img src=""E6B888.png"" />"	finish			済ます	すます	finish (something)	finish, water, water droplets, water pistol, adjust, adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers	<i>Water</i> . . . <i>adjust</i>. Do not confuse with <i>complete</i> (Frame 101), <i>end</i> (Frame 1452), or <i>perfect</i> (Frame 199).		11	When the goalkeeper finishes the game, he drinks a lot of water and adjusts himself.	Finish him! Subzero adjusts the water in your body and crushes you into a few million pieces.	済	すむ【済む】to finish; to end; to be completed / to merely result in something less severe than expected / to feel at ease / to feel unease or guilt for troubling someone; to be sorry<br/>けいざい【経済】economics; business; finance; economy<br/>すませる【済ませる】to finish; to make an end of; to get through with; to let end<br/>ずみ; すみ【済】arranged; taken care of; settled; completed; finished<br/>すます【済ます】to finish; to get it over with; to conclude / to settle; to pay back / to get along (without something); to make do with (without)<br/>ずみ; すみ【済】arranged; taken care of; settled; completed; finished<br/>すまない【済まない】inexcusable; unjustifiable; unpardonable / sorry; remorseful; apologetic; conscience-stricken; contrite / excuse me; (I'm) sorry; thank you<br/>きゅうさい【救済】relief; aid; rescue; salvation; help<br/>くさい; ぐさい【救済】salvation (from suffering based on Buddha's teachings)<br/>へんさい【返済】repayment; reimbursement; refund; redemption<br/>くだら【百済】ancient Korean kingdom (Paekche or Kudara)<br/>けっさい【決済】settlement; payment of account<br/>ないさい【内済】settlement out of court<br/>ふけいざい【不経済】poor economy; waste<br/>さいど【済度】redemption; salvation<br/>べんさい【弁済】settlement; payment<br/>かんさい【完済】full payment; liquidation<br/>かいさい【皆済】settlement<br/>けいざいがくぶ【経済学部】economics department; economics school<br/>ばいやくすみ【売約済み】Sold (typically a sign on something that has already been sold)	45	サイ, セイ	す.む, -ず.み, -ずみ, す.まない, す.ます, -す.ます, すく.う, な.す, わたし, わた.る	1731	881	2	[sound:RTK1_keyword_jp_1868..mp3]	[sound:RTK1_keyword_en_1868.mp3]
1869	"<img src=""E6968E.png"" />"	purification			書斎	しょさい	study; library; den; home office; reading room	purification, sentence, plaid, kilt, Billy Connolly, fenceposts, cabers, altar, show, two, small	"<i>Plaid</i> . . . <i>fenceposts</i> . . . <i>altar</i>. This is a ""religious"" <b>purification</b>, which distinguishes it from the simple kanji for <i>pure</i> (Frame 1659)."		11	A scottish priest in a tartan kilt has put his altar between a couple of fence posts and is now playing the bagpipes in a very Scottish purification rite.	Kind of vulgar, but here the SCOTSMAN got tired of adjusting himself so decided try PURIFICATION. Sadly, he did it by straddling the ALTAR with his skinny LEGS.	斎	いみ【忌】mourning; abstinence / taboo / religious purification / pure; holy<br/>とき【斎】meals exchanged by parishioners and priests<br/>いわい; ゆわい【斎】congratulation; congratulations; celebration; festival; congratulatory gift<br/>しょさい【書斎】study; library; den; home office; reading room<br/>さいじょう【斎場】funeral hall / ceremony site<br/>けっさい【潔斎】religious abstinence; purification<br/>さいかい【斎戒】purification<br/>しょうじんけっさい【精進潔斎】purifying oneself (religiously) by abstaining from eating meat<br/>さいふく【斎服】priestly vestments, esp. white silk robes worn at festivals	45	サイ	とき, つつし.む, ものいみ, い.む, いわ.う, いつ.く	1732	1599	1	[sound:RTK1_keyword_jp_1869..mp3]	[sound:RTK1_keyword_en_1869.mp3]
1870	"<img src=""E7B29B.png"" />"	solemn			厳粛	げんしゅく	gravity; solemnity; severity; seriousness; dignity; rigor; rigour; austerity	solemn, rake, fenceposts, cabers, rice	<i>Rake</i> . . . <i>rice</i> . . . <i>fenceposts</i>. Take special care to draw this character in the same order as the primitive. Note too, that the fourth stroke for <i>rice</i> is already taken care of by the fourth stroke of <i>rake</i>.		11	Even though it´s a maddening task, the monks stay solemn as they rake rice between the fenceposts.	Note: This is not sieve as it has a full rice and not rice grains and the hook is missing from rake. Also the given stroke order is incorrect (fenceposts should come last).	粛	げんしゅく【厳粛】gravity; solemnity; severity; seriousness; dignity; rigor; rigour; austerity<br/>せいしゅく【静粛】silent<br/>しゅくせい【粛正】regulation; enforcement<br/>しゅくせい【粛清】(political) purge<br/>じしゅく【自粛】self-restraint; self-control; self-discipline<br/>しゅくしゅく【粛々】silent; solemn; quiet<br/>しゅくぜん【粛然】silent; quiet; solemn / softly; quietly; solemnly<br/>しゅくしゅく【粛々】silent; solemn; quiet	45	シュク, スク	つつし.む	1733	1579	1	[sound:RTK1_keyword_jp_1870..mp3]	[sound:RTK1_keyword_en_1870.mp3]
1871	"<img src=""E5A181.png"" />"	bases			塁	るい	base; bag; sack / fortress; stronghold	bases, rice field, brains, sparkler, soil, dirt, ground	The kanji of this frame refers to the four <b>bases</b> that are placed at the corners of a baseball infield. The elements: <i>field</i> . . . <i>sparkler</i> . . . <i>ground</i>.		12	Playing baseball in a rice field with sparklers stuck into the ground to act as bases.	The traditional New Year´s baseball game in Japan is held at midnight in a rice field. They stick sparklers in the ground for the bases so they can be seen, and to be more festive.	塁	とりで【塁】fort; fortress; stronghold; fortification<br/>るい【塁】base; bag; sack / fortress; stronghold<br/>るいへき【塁壁】rampart<br/>いちるい【一塁】first base / first baseman / one fort<br/>さんるい【三塁】third base<br/>にるい【二塁】second base<br/>ほうるい; ほるい【堡塁】fort; stronghold<br/>まんるい【満塁】bases loaded<br/>しゅつるい【出塁】on base<br/>さんるいしゅ【三塁手】third baseman<br/>とうるい【盗塁】base stealing; steal; stolen base<br/>さんるいだ【三塁打】three-base hit; triple<br/>ほんるいだ【本塁打】home run<br/>ざんるい【残塁】left on base / remnant fort<br/>るいしん【塁審】base umpire<br/>ぼうるい【防塁】bulwark; earthwork	45	ルイ, ライ, スイ	とりで	1734	1619	1	[sound:RTK1_keyword_jp_1871..mp3]	[sound:RTK1_keyword_en_1871.mp3]
1872	"<img src=""E6A5BD.png"" />"	music	lõbus muusika	mehel valge triip üle näo tõmmatud, hoiab puu ladvast kinni	楽しい	たのしい	enjoyable; fun	music, white, dove, sparkler, tree, wood	Dove . . . sparkler . . . tree.		13	Zelda: Ocarina of Time - The white sparkly thing is Navi. She´s hovering/dancing around a tree to the legendary Lost Woods music.	There we were at the concert...her voice was like a dove...her dress sparkled...then suddenly, a tree fell on her.....	楽	たのしい【娯しい】enjoyable; fun<br/>らく【楽】comfort; ease / raku pottery<br/>たのしむ【愉しむ】to enjoy (oneself)<br/>おんがく【音楽】music; musical movement<br/>たのしみ【愉しみ】enjoyment; pleasure; diversion; amusement; hobby / anticipation; looking forward to<br/>かいらく; けらく【快楽】pleasure<br/>きらく【気楽】carefree; comfortable; at ease / easygoing; happy-go-lucky<br/>がっき【楽器】musical instrument<br/>どうらく【道楽】pastime; hobby; favorite amusement / dissipation; debauchery; loose living; prodigality; indulging in alcohol, women, gambling, etc.; profligacy<br/>みちがく【道楽】form of gagaku performed while marching<br/>がくや【楽屋】dressing room; green room; backstage<br/>たのしめる【楽しめる】to be able to enjoy<br/>らくえん【楽園】pleasure garden; paradise<br/>ごらく【娯楽】pleasure; amusement<br/>えつらく【悦楽】enjoyment; pleasure<br/>きょうらく【享楽】enjoyment; pleasure<br/>らっかん【楽観】optimism<br/>ごくらく【極楽】Sukhavati (Amitabha's Pure Land) / paradise<br/>おんがくか; おんがっか【音楽家】musician<br/>がくし【楽士】musician; bandsman	45	ガク, ラク, ゴウ	たの.しい, たの.しむ, この.む	1735	98	3	[sound:RTK1_keyword_jp_1872..mp3]	[sound:RTK1_keyword_en_1872.mp3]
1873	"<img src=""E896AC.png"" />"	medicine			薬	くすり	drug, medicine	medicine, flowers, music, white, dove, sparkler, tree, wood	Flowers . . . music.		16	New-age medicine involves using things like music and flowers (aromatherapy) as treatment.	Oh man, this medicinal marijuana is making me hear MUSIC and see FLOWERS everywhere...	薬	くすり【薬】medicine; pharmaceuticals; (legal) drugs / efficacious chemical (i.e. gunpowder, pesticide, etc.) / (pottery) glaze / small bribe<br/>やく【薬】dope; narcotics; drugs / medication; drug; treatment; anti-<br/>かやく【火薬】gunpowder; powder<br/>まやく【痲薬】narcotic drugs; narcotic; opium; dope<br/>だんやく【弾薬】ammunition; ammo<br/>ばくやく【爆薬】explosive; blasting powder<br/>やくひん【薬品】medicine; chemicals<br/>やくぶつ【薬物】medicines; drugs<br/>やくそう【薬草】medicinal plants<br/>どくやく【毒薬】poison<br/>すいみんやく【睡眠薬】sleeping pill; sleep medication<br/>やっきょう【薬きょう】(ammunition) cartridge; shell case<br/>やっきょく【薬局】pharmacy; chemist (shop); drugstore<br/>びやく【媚薬】aphrodisiac<br/>くすりゆび【くすり指】ring finger; fourth finger<br/>やくえき【薬液】liquid medicine<br/>くすりや【薬屋】pharmacy; chemist; drug store<br/>さくやく【炸薬】explosives<br/>くすし; くすりし【医】doctor<br/>やくし【薬師】Bhaisajyaguru; Pindola; The Healing Buddha	45	ヤク	くすり	1736	420	3	[sound:RTK1_keyword_jp_1873..mp3]	[sound:RTK1_keyword_en_1873.mp3]
1874	"<img src=""E78E87.png"" />"	ratio			率	りつ	ratio, rate	ratio, mysterious, question mark, top hat, cocoon, sparkler, ten, needle	<i>Mysterious</i> . . . <i>sparkler</i> . . . <i>ten</i>. Do not confuse with <i>proportion</i> (Frame 1673).		11	It´s quite mysterious how each sparkler gives of sparkles at a precise ratio of ten to one. Physicists have been studying this effect for decades, known as the Sparkler Effect, and using it to explain why stars look like sparklers in the night sky.	Keep separate from proportion. Gandalf is trying to adjust the aspect ratio of his monitor from 4:3 to 16:9 so that he can watch Lord of the Rings in widescreen format. He´s poking around the inside of his monitor with a magnesium needle when he causes a short circuit which sets his needle on fire making the needle look just like a sparkler.	率	りつ【率】rate; ratio; proportion; percentage<br/>かくりつ【確率】probability; likelihood; chances<br/>そっちょく【卒直】frankness; candour; candor; openheartedness; directness<br/>ひきいる【率いる】to lead; to spearhead (a group); to command (troops)<br/>こうりつ【効率】efficiency; efficacy; performance; utility factor<br/>けいそつ【軽卒】rash; thoughtless; careless; hasty; imprudent<br/>のうりつ【能率】efficiency / moment (i.e. magnetic moment)<br/>ひりつ【比率】ratio; proportion; percentage<br/>とうそつ【統率】command; lead; generalship; leadership<br/>そっせん【卒先】taking the initiative<br/>いんそつ【引卒】leading; commanding<br/>ばいりつ【倍率】magnification; leverage; amplification; scaling factor; scale factor / acceptance rate; pass rate (of an exam, etc.)<br/>しょうりつ【勝率】winning percentage<br/>しんそつ【真率】honesty; sincerity; frankness<br/>ぜいりつ【税率】tariff / tax rate<br/>だりつ【打率】batting average<br/>りりつ【利率】interest rate<br/>こうりつ【高率】high rate<br/>ひゃくぶんりつ【百分率】percentage<br/>ていりつ【低率】low rate	45	ソツ, リツ, シュツ	ひき.いる	1737	767	2	[sound:RTK1_keyword_jp_1874..mp3]	[sound:RTK1_keyword_en_1874.mp3]
1875	"<img src=""E6B88B.png"" />"	astringent			渋い	しぶい　【渋い】	astringent; glum; refined	astringent, water, water droplets, water pistol, stop, footprint, sparkler	Water . . . footprint . . . sparkler.		11	I think that Heisig meant this as the ´slightly bitter but fresh´ meaning that it can have to describe foods like lemons (しぶい). So imagine a guy trying a cocktail (water), feeling like he´s been kicked in the face (footprint) and sparks are flying from his tongue. ´How did it taste?´. ´Hmm, yes, slightly bitter, but fresh´.	If you eat something astringent water will stop the sparkly sensation in your mouth.	渋	しぶ【渋】astringent (puckery) juice (of unripe persimmons)<br/>しぶい【渋い】astringent; bitter; puckery; rough; harsh; tart / austere; elegant (and unobtrusive); refined; quiet (and simple); sober; sombre; subdued; tasteful (in a quiet way); understated / sour (look); glum; grim; sullen; sulky / stingy; tight-fisted<br/>しぶしぶ【渋々】reluctantly; unwillingly<br/>しぶる【渋る】to hesitate; to hold back; to balk; to falter / to be reluctant; to be unwilling; to begrudge / to have loose painful bowel movement; to suffer from tenesmus<br/>しぶがき【渋柿】astringent persimmon<br/>くじゅう【苦渋】bitterness; mortification; difficulty in understanding; distress; affliction<br/>じゅうたい【渋滞】congestion (e.g. traffic); delay; stagnation<br/>なんじゅう【難渋】retardation<br/>じゅうめん; しぶづら; しぶつら【渋面】grimace; sullen face<br/>しぶちゃ【渋茶】strong or bitter (green) tea<br/>しぶかわ【渋皮】inner, astringent skin (of a chestnut)<br/>しぶうちわ【渋団扇】fan varnished with persimmon juice<br/>かいじゅう【晦渋】ambiguous; obscure; equivocal<br/>しぶがみ【渋紙】paper treated with astringent persimmon juice<br/>しぶいろ【渋色】tan (color, colour)<br/>しぶしぶ【渋々】reluctantly; unwillingly<br/>ちゃしぶ【茶しぶ】tea incrustation; tea stains (on teeth, cups, etc.)<br/>かきしぶ【柿渋】(astringent) persimmon juice	45	ジュウ, シュウ	しぶ, しぶ.い, しぶ.る	1738	1529	1	[sound:RTK1_keyword_jp_1875..mp3]	[sound:RTK1_keyword_en_1875.mp3]
1876	"<img src=""E69182.png"" />"	vicarious			摂る	とる	to have (lunch, etc.); to take (vitamins, etc.)	vicarious, finger, fingers, ear, sparkler	<i>Fingers</i> . . . <i>ear</i> . . . <i>sparkler</i>. Do not confuse with <i>substitute</i> (Frame 1080).		13	Now that I´m a responsible adult, I have to get my vicarious thrills from watching stupid people put sparklers up to their ears and burn their fingers.	I put my fingers in my ears to avoid going deaf while getting a vicarious thrill from watching kids light off sparklers and fireworks on Chinese New Year.	摂	とる【摂る】to have (lunch, etc.); to take (vitamins, etc.)<br/>せつり【摂理】(divine) providence; dispensation<br/>せっしゅ【摂取】intake; absorption; adoption / assimilation<br/>せっせい【摂政】advisor (to the Ryukyuan King)<br/>せっしょう【摂政】regent; regency<br/>せっつ【摂津】Settsu (former province covering parts of modern Osaka and Hyogo)<br/>せっし【摂氏】Centigrade; Celsius<br/>せっかん【摂関】regents and advisers (advisors)<br/>ほうせつ【包摂】subsumption; connotation; inclusion; encompassing<br/>せつどう【摂動】perturbation<br/>せっせい【摂生】hygiene; health maintenance<br/>ふせっせい【不摂生】neglect of health; intemperance<br/>せっしゃ【摂社】auxiliary shrine (dedicated to a deity close-related to that of a main shrine)<br/>せっけ【摂家】(line of) regents and advisers (advisors)<br/>ごせっけ【五摂家】the five regent houses; five families of the Fujiwara clan (Konoe, Kujo, Nijo, Ichijo, and Takatsukasa) entrusted as imperial regents and advisors starting in the Kamakura period	45	セツ, ショウ	おさ.める, かね.る, と.る	1739	1743	1	[sound:RTK1_keyword_jp_1876..mp3]	[sound:RTK1_keyword_en_1876.mp3]
1877	"<img src=""E5A4AE.png"" />"	center			中央	ちゅうおう	center, central position or role	center, large, St. Bernard, box body	The elements depict a <i>St. Bernard</i> with its head and paws keeping their stick-like form, but with the middle or <b>center</b> of its body filled out in a box-like shape.		5	Youve got the st bernard dead centre in your sights (the box).	The center of a dog´s universe is his mouth: bark, eat, bite. What a life! RTK2:　オウ　中央　ちゅうおう(center)…　　　　　　　　　　　　　Semi-Pure Group　(ｴｲ): 英1741　 映1742.	央	ちゅうおう【中央】centre; center; middle; heart / metropolis; capital city; central government<br/>おう【央】middle; centre; center<br/>ちゅうおうアジア【中央アジア】central Asia<br/>ちゅうおうぶんりたい【中央分離帯】(highway) median; divider<br/>ちゅうおうびょういん【中央病院】central hospital<br/>ちゅうおうアフリカ【中央アフリカ】Central Africa	45	オウ		1740	254	2	[sound:RTK1_keyword_jp_1877..mp3]	[sound:RTK1_keyword_en_1877.mp3]
1878	"<img src=""E88BB1.png"" />"	England			英国	えいこく	Great Britain; the United Kingdom	England, flowers, centre, center, large, St. Bernard	<i>Flowers</i> . . . <i>center</i>. This is another abbreviation used to identify a country by the pronunciation of the kanji.		8	The original great seal of the king of England had a very ornate flower in the center.	England is a country where people think they´re the flower at the center of the world. (a description that would fit China much better.. 中華).	英	えいゆう【英雄】hero; heroine; great person / Eroica Symphony (Beethoven, 1804) / Heroic Polonaise (Chopin)<br/>えいご【英語】English (language)<br/>えい【英】Britain; British<br/>はなぶさ; かぼう【花房】calyx; corolla<br/>えいこく【英国】Great Britain; the United Kingdom<br/>えいれい【英霊】spirits of war dead; great men<br/>えいめい【英明】intelligent; wise; bright; brilliant; clear-sighted<br/>えいぶん【英文】sentence in English; article in English; English text / English literature (study of)<br/>えいかいわ【英会話】English conversation / school for English conversation<br/>えいち【叡智】wisdom; intelligence; intellect<br/>えいだん【英断】resolution; decisive judgement; decisive judgment<br/>えいき【英気】great wisdom; excellent disposition / strength (to face something); willpower; energy<br/>えいじ【英字】English letter; alphabetic character<br/>えいわ【英和】English-Japanese (e.g. dictionary)<br/>えいさい【穎才】genius; brilliance; unusual talent / gifted person; person of unusual talent<br/>たんぽぽ; ほこうえい; タンポポ【蒲公英】dandelion (esp. species Taraxacum platycarpum)<br/>せきえい【石英】quartz<br/>えいたんご【英単語】English word<br/>えいやく【英訳】English translation<br/>しゅんえい【俊英】excellence; genius	45	エイ	はなぶさ	1741	449	3	[sound:RTK1_keyword_jp_1878..mp3]	[sound:RTK1_keyword_en_1878.mp3]
1879	"<img src=""E698A0.png"" />"	reflect			反映	はんえい	reflection	reflect, sun, day, centre, center, large, St. Bernard	Sun . . . center.		9	In the solar system, the Sun is the central source of all light, everything else just reflects it.	A solar power plant consists of thousands of mirrors reflecting the sun´s rays, concentrating the energy on a focal point at the centre. See here: http://en.wikipedia.org/wiki/Solar_Two.	映	うつる【映る】to be reflected; to harmonize with (harmonise); to come out (photo); to be projected; to be displayed (on a screen)<br/>えいが【映画】movie; film<br/>えいぞう【映像】reflection; image; picture (e.g. on a television); shot / video; film; footage; clip; video recording / image in one's mind; mental picture<br/>うつす【映す】to project; to reflect; to cast (shadow)<br/>うつしだす【写しだす】to project; to show / to portray; to depict; to describe; to reflect<br/>はんえい【反影】reflection (light, image, situation, attitude, etc.); reflecting / influence; application (e.g. of an update)<br/>えいがかん【映画館】movie theatre; movie theater; cinema<br/>はえる【映える】to shine; to look attractive; to look pretty<br/>えいじる【映じる】to be reflected (in); to be mirrored (in) / to impress (a person)<br/>えいしゃ【映写】projection<br/>じょうえい【上映】screening (a movie); showing / to screen a movie<br/>まばゆい【目映い】dazzling; glaring; dazzlingly beautiful<br/>ほうえい【放映】televising<br/>えいしゃき【映写機】movie projector; film projector; cine projector<br/>てりはえる【照り映える】to shine; to glow<br/>えいずる【映ずる】to be reflected (in); to be mirrored (in) / to impress (a person)<br/>かわりばえ【代わり映え】successful substitution (vs usu. in the negative) / change for the better<br/>うつり【写り】projection; reflection; image; reception (e.g. TV); picture quality / match; harmony<br/>ゆうばえ【夕映え】sunset glow<br/>はえ; さかえ【映え】glory; prosperity	45	エイ	うつ.る, うつ.す, は.える, -ば.え	1742	830	3	[sound:RTK1_keyword_jp_1879..mp3]	[sound:RTK1_keyword_en_1879.mp3]
1880	"<img src=""E8B5A4.png"" />"	red			赤	あか	red	red, soil, dirt, ground, sword, dagger, small	<i>Ground</i> . . . <i>dagger</i> . . . <i>little</i>. The two strokes of the <i>dagger</i> take the place of the middle stroke of <i>little</i>.	"* As a primitive on the left, this kanji keeps the same form. Elsewhere, the first two strokes are abbreviated to a single dot. This latter form will take the meaning of an <i>apple</i>.	 "	7	He was stabbed with a dagger, and little drops of red blood dropped onto the ground.	There was red all over the soil after Little Red Riding Hood plunged a dagger into the wolf. Those two dots we see are wolfies animal legs we see, by the way (a la smithsonian).	赤	あか【朱】red; crimson; scarlet / red-containing colour (e.g. brown, pink, orange) / Red (i.e. communist) / red light / red ink (i.e. in finance or proof-reading); (in) the red / complete; total; perfect; obvious / copper<br/>まっか【真赤】bright red; deep red; flushed (of face) / downright (e.g. lie); complete; utter<br/>あかんぼう; あかんぼ【赤ん坊】baby; infant<br/>あかげ【赤毛】redhead<br/>あからめる【赤らめる】to blush; to redden<br/>あかちゃん【赤ちゃん】baby; infant<br/>まあか【真赤】bright red; deep red<br/>まっか【真赤】bright red; deep red; flushed (of face) / downright (e.g. lie); complete; utter<br/>あかぐろい【赤黒い】dark red; dark brown; reddish brown<br/>せきめん【赤面】blushing; getting red in the face / embarrassment<br/>あかつら; あかづら; あかっつら【赤面】red face / villain (in kabuki, joruri, etc.)<br/>せきがいせん【赤外線】infrared rays<br/>せきしょく; あかいろ【赤色】red<br/>せきし【赤子】imperial children; imperial child<br/>あかご【赤児】baby<br/>せきどう【赤道】equator<br/>あかみ【赤み】reddish tinge; tinge of red; slight redness; blush<br/>あからむ【赤らむ】to become red; to redden; to blush<br/>あからがお【赤ら顔】red face<br/>しゃくどう【赤銅】hakudo (gold-copper alloy, usu. with a blue patina)	45	セキ, シャク	あか, あか-, あか.い, あか.らむ, あか.らめる	1743	48	3	[sound:RTK1_keyword_jp_1880..mp3]	[sound:RTK1_keyword_en_1880.mp3]
1881	"<img src=""E8B5A6.png"" />"	pardon			容赦	ようしゃ　【容赦】	forgiveness; pardon	pardon, red, taskmaster	Red . . . taskmaster.		11	The student blushed until his face was red, so the schoolmaster decided to pardon him.	There aren´t many pardons given by the Red taskmasters in China. 80% of the world´s death penalties are performed there...　　　　　　　　　　RTK2:　シャ　赦免　しゃめん(pardon).	赦	ようしゃ【容赦】pardon; forgiveness; mercy / leniency; going easy (on someone)<br/>ゆるす【聴す】to permit; to allow; to approve; to tolerate / to exempt (from fine); to excuse (from); to pardon; to forgive; to release; to let off / to confide in / to give up; to yield<br/>しゃめん【赦免】remission; pardon; amnesty<br/>おんしゃ【恩赦】amnesty; pardon<br/>たいしゃ【大赦】amnesty<br/>とくしゃ【特赦】amnesty	45	シャ		1744	1591	1	[sound:RTK1_keyword_jp_1881..mp3]	[sound:RTK1_keyword_en_1881.mp3]
1882	"<img src=""E5A489.png"" />"	unusual			変わる	かわる　【変わる】	be unusual; change; differ	unusual, apple, walking legs	Apple . . . walking legs.		9	It´s quite unusual and abnormal to see an apple with walking legs running away from the person who wants to eat it!	"Imagine an apple on walking legs on stage singing ""It´s not unusual to be loved by anyone"" (Tom Jones). Keyword can be confused with uncommon (#1797)."	変	かえる【変える】to change; to alter; to transform; to convert; to turn; to vary / to reform; to revise; to amend<br/>へん【変】strange; odd; peculiar; weird; curious; queer; eccentric; funny; suspicious; fishy / unexpected / change / incident; disturbance; disaster; accident / flat<br/>たいへん【大変】very; greatly / immense; enormous; great / serious; grave; dreadful; terrible / difficult; hard / major incident; disaster<br/>へんげ【変化】goblin; ghost; apparition; bugbear<br/>へんか【変化】change; variation; alteration; mutation; transition; transformation; transfiguration; metamorphosis / variety; diversity / inflection; declension; conjugation / sidestepping<br/>かわる【変る】to change; to be transformed; to be altered; to vary / to move to / to be different; to be uncommon; to be unusual<br/>あいかわらず【あい変らず】as ever; as usual; the same; still<br/>へんこう【変更】change; modification; alteration; revision; amendment<br/>へんたい【変態】transformation; metamorphosis / abnormality; pervert<br/>いへん【異変】unusual phenomenon; unusual event; abnormal event; accident<br/>へんしん【変身】metamorphosis; disguise; transformation; shapeshifting; morphing<br/>へんそう【変装】disguise; masquerade<br/>いっぺん【一変】complete change; about-face<br/>かわり【変り】change; alteration / unusual state or event; accident; abnormality / difference; distinction<br/>へんぼう【変ぼう】transfiguration; transformation; change of appearance<br/>へんけい【変形】transformation; variation; metamorphosis; modification; deformation; variety; deformity; monster<br/>へんしょく【変色】change of color; change of colour; fading; discoloration; discolouration<br/>へんかん【変換】change; conversion; transformation; translation<br/>へんじる【変じる】to change into; to be transformed; to be transfigured; to transform; to alter; to convert<br/>へんしつ【変質】alteration (of character or essence); change in quality; transformation; deterioration; degeneration; transmutation	45	ヘン	か.わる, か.わり, か.える	1745	609	2	[sound:RTK1_keyword_jp_1882..mp3]	[sound:RTK1_keyword_en_1882.mp3]
